,Country,Year,Grain,Direction
1107,Mexico,2006,malting barley,import
1108,Mexico,2007,malting barley,import
1109,Mexico,2008,malting barley,import
1110,Mexico,2009,malting barley,import
1111,Mexico,2010,malting barley,import
1112,Mexico,2011,malting barley,import
1113,Mexico,2012,malting barley,import
1114,Mexico,2013,malting barley,import
1115,Mexico,2014,malting barley,import
1116,Mexico,2015,malting barley,import
1124,India,1990,malting barley,import
1125,India,1991,malting barley,import
1126,India,1992,malting barley,import
1127,India,1993,malting barley,import
1128,India,1994,malting barley,import
1129,India,1995,malting barley,import
1130,India,1996,malting barley,import
1131,India,1997,malting barley,import
1132,India,1998,malting barley,import
1133,India,1999,malting barley,import
1134,India,1900,malting barley,import
1135,India,2001,malting barley,import
1136,India,2002,malting barley,import
1137,India,2003,malting barley,import
1138,India,2004,malting barley,import
1139,India,2005,malting barley,import
1140,India,2006,malting barley,import
1141,India,2007,malting barley,import
1142,India,2008,malting barley,import
1143,India,2009,malting barley,import
1144,India,2010,malting barley,import
1145,India,2011,malting barley,import
1146,India,2012,malting barley,import
1147,India,2013,malting barley,import
1148,India,2014,malting barley,import
1149,India,2015,malting barley,import
1157,China,1990,malting barley,import
1158,China,1991,malting barley,import
1159,China,1992,malting barley,import
1160,China,1993,malting barley,import
1161,China,1994,malting barley,import
1162,China,1995,malting barley,import
1163,China,1996,malting barley,import
1164,China,1997,malting barley,import
1165,China,1998,malting barley,import
1166,China,1999,malting barley,import
1167,China,1900,malting barley,import
1168,China,2001,malting barley,import
1169,China,2002,malting barley,import
1170,China,2003,malting barley,import
1171,China,2004,malting barley,import
1172,China,2005,malting barley,import
1173,China,2006,malting barley,import
1174,China,2007,malting barley,import
1175,China,2008,malting barley,import
1176,China,2009,malting barley,import
1177,China,2010,malting barley,import
1178,China,2011,malting barley,import
1179,China,2012,malting barley,import
1180,China,2013,malting barley,import
1181,China,2014,malting barley,import
1182,China,2015,malting barley,import
1190,South Korea,1990,malting barley,import
1191,South Korea,1991,malting barley,import
1192,South Korea,1992,malting barley,import
1193,South Korea,1993,malting barley,import
1194,South Korea,1994,malting barley,import
1195,South Korea,1995,malting barley,import
1196,South Korea,1996,malting barley,import
1197,South Korea,1997,malting barley,import
1198,South Korea,1998,malting barley,import
1199,South Korea,1999,malting barley,import
1200,South Korea,1900,malting barley,import
1201,South Korea,2001,malting barley,import
1202,South Korea,2002,malting barley,import
1203,South Korea,2003,malting barley,import
1204,South Korea,2004,malting barley,import
1205,South Korea,2005,malting barley,import
1206,South Korea,2006,malting barley,import
1207,South Korea,2007,malting barley,import
1208,South Korea,2008,malting barley,import
1209,South Korea,2009,malting barley,import
1210,South Korea,2010,malting barley,import
1211,South Korea,2011,malting barley,import
1212,South Korea,2012,malting barley,import
1213,South Korea,2013,malting barley,import
1214,South Korea,2014,malting barley,import
1215,South Korea,2015,malting barley,import
1223,Sub-Saharan Africa,1990,malting barley,import
1224,Sub-Saharan Africa,1991,malting barley,import
1225,Sub-Saharan Africa,1992,malting barley,import
1226,Sub-Saharan Africa,1993,malting barley,import
1227,Sub-Saharan Africa,1994,malting barley,import
1228,Sub-Saharan Africa,1995,malting barley,import
1229,Sub-Saharan Africa,1996,malting barley,import
1230,Sub-Saharan Africa,1997,malting barley,import
1231,Sub-Saharan Africa,1998,malting barley,import
1232,Sub-Saharan Africa,1999,malting barley,import
1233,Sub-Saharan Africa,1900,malting barley,import
1234,Sub-Saharan Africa,2001,malting barley,import
1235,Sub-Saharan Africa,2002,malting barley,import
1236,Sub-Saharan Africa,2003,malting barley,import
1237,Sub-Saharan Africa,2004,malting barley,import
1238,Sub-Saharan Africa,2005,malting barley,import
1239,Sub-Saharan Africa,2006,malting barley,import
1240,Sub-Saharan Africa,2007,malting barley,import
1241,Sub-Saharan Africa,2008,malting barley,import
1242,Sub-Saharan Africa,2009,malting barley,import
1243,Sub-Saharan Africa,2010,malting barley,import
1244,Sub-Saharan Africa,2011,malting barley,import
1245,Sub-Saharan Africa,2012,malting barley,import
1246,Sub-Saharan Africa,2013,malting barley,import
1247,Sub-Saharan Africa,2014,malting barley,import
1248,Sub-Saharan Africa,2015,malting barley,import
1256,Thailand,1990,malting barley,import
1257,Thailand,1991,malting barley,import
1258,Thailand,1992,malting barley,import
1259,Thailand,1993,malting barley,import
1260,Thailand,1994,malting barley,import
1261,Thailand,1995,malting barley,import
1262,Thailand,1996,malting barley,import
1263,Thailand,1997,malting barley,import
1264,Thailand,1998,malting barley,import
1265,Thailand,1999,malting barley,import
1266,Thailand,1900,malting barley,import
1267,Thailand,2001,malting barley,import
1268,Thailand,2002,malting barley,import
1269,Thailand,2003,malting barley,import
1270,Thailand,2004,malting barley,import
1271,Thailand,2005,malting barley,import
1272,Thailand,2006,malting barley,import
1273,Thailand,2007,malting barley,import
1274,Thailand,2008,malting barley,import
1275,Thailand,2009,malting barley,import
1276,Thailand,2010,malting barley,import
1277,Thailand,2011,malting barley,import
1278,Thailand,2012,malting barley,import
1279,Thailand,2013,malting barley,import
1280,Thailand,2014,malting barley,import
1281,Thailand,2015,malting barley,import
1289,Uruguay,1990,malting barley,import
1290,Uruguay,1991,malting barley,import
1291,Uruguay,1992,malting barley,import
1292,Uruguay,1993,malting barley,import
1293,Uruguay,1994,malting barley,import
1294,Uruguay,1995,malting barley,import
1295,Uruguay,1996,malting barley,import
1296,Uruguay,1997,malting barley,import
1297,Uruguay,1998,malting barley,import
1298,Uruguay,1999,malting barley,import
1299,Uruguay,1900,malting barley,import
1300,Uruguay,2001,malting barley,import
1301,Uruguay,2002,malting barley,import
1302,Uruguay,2003,malting barley,import
1303,Uruguay,2004,malting barley,import
1304,Uruguay,2005,malting barley,import
1305,Uruguay,2006,malting barley,import
1306,Uruguay,2007,malting barley,import
1307,Uruguay,2008,malting barley,import
1308,Uruguay,2009,malting barley,import
1309,Uruguay,2010,malting barley,import
1310,Uruguay,2011,malting barley,import
1311,Uruguay,2012,malting barley,import
1312,Uruguay,2013,malting barley,import
1313,Uruguay,2014,malting barley,import
1314,Uruguay,2015,malting barley,import
1322,Canada,1990,oats,import
1323,Canada,1991,oats,import
1324,Canada,1992,oats,import
1325,Canada,1993,oats,import
1326,Canada,1994,oats,import
1327,Canada,1995,oats,import
1328,Canada,1996,oats,import
1329,Canada,1997,oats,import
1330,Canada,1998,oats,import
1331,Canada,1999,oats,import
1332,Canada,1900,oats,import
1333,Canada,2001,oats,import
1334,Canada,2002,oats,import
1335,Canada,2003,oats,import
1336,Canada,2004,oats,import
1337,Canada,2005,oats,import
1338,Canada,2006,oats,import
1339,Canada,2007,oats,import
1340,Canada,2008,oats,import
1341,Canada,2009,oats,import
1342,Canada,2010,oats,import
1343,Canada,2011,oats,import
1344,Canada,2012,oats,import
1345,Canada,2013,oats,import
1346,Canada,2014,oats,import
1347,Canada,2015,oats,import
1355,European Union,1990,oats,import
1356,European Union,1991,oats,import
1357,European Union,1992,oats,import
1358,European Union,1993,oats,import
1359,European Union,1994,oats,import
1360,European Union,1995,oats,import
1361,European Union,1996,oats,import
1362,European Union,1997,oats,import
1363,European Union,1998,oats,import
1364,European Union,1999,oats,import
1365,European Union,1900,oats,import
1366,European Union,2001,oats,import
1367,European Union,2002,oats,import
1368,European Union,2003,oats,import
1369,European Union,2004,oats,import
1370,European Union,2005,oats,import
1371,European Union,2006,oats,import
1372,European Union,2007,oats,import
1373,European Union,2008,oats,import
1374,European Union,2009,oats,import
1375,European Union,2010,oats,import
1376,European Union,2011,oats,import
1377,European Union,2012,oats,import
1378,European Union,2013,oats,import
1379,European Union,2014,oats,import
1380,European Union,2015,oats,import
1388,Australia,1990,oats,import
1389,Australia,1991,oats,import
1390,Australia,1992,oats,import
1391,Australia,1993,oats,import
1392,Australia,1994,oats,import
1393,Australia,1995,oats,import
1394,Australia,1996,oats,import
1395,Australia,1997,oats,import
1396,Australia,1998,oats,import
1397,Australia,1999,oats,import
1398,Australia,1900,oats,import
1399,Australia,2001,oats,import
1400,Australia,2002,oats,import
1401,Australia,2003,oats,import
1402,Australia,2004,oats,import
1403,Australia,2005,oats,import
1404,Australia,2006,oats,import
1405,Australia,2007,oats,import
1406,Australia,2008,oats,import
1407,Australia,2009,oats,import
1408,Australia,2010,oats,import
1409,Australia,2011,oats,import
1410,Australia,2012,oats,import
1411,Australia,2013,oats,import
1412,Australia,2014,oats,import
1413,Australia,2015,oats,import
1421,Mexico,1990,oats,import
1422,Mexico,1991,oats,import
1423,Mexico,1992,oats,import
1424,Mexico,1993,oats,import
1425,Mexico,1994,oats,import
1426,Mexico,1995,oats,import
1427,Mexico,1996,oats,import
1428,Mexico,1997,oats,import
1429,Mexico,1998,oats,import
1430,Mexico,1999,oats,import
1431,Mexico,1900,oats,import
1432,Mexico,2001,oats,import
1433,Mexico,2002,oats,import
1434,Mexico,2003,oats,import
1435,Mexico,2004,oats,import
1436,Mexico,2005,oats,import
1437,Mexico,2006,oats,import
1438,Mexico,2007,oats,import
1439,Mexico,2008,oats,import
1440,Mexico,2009,oats,import
1441,Mexico,2010,oats,import
1442,Mexico,2011,oats,import
1443,Mexico,2012,oats,import
1444,Mexico,2013,oats,import
1445,Mexico,2014,oats,import
1446,Mexico,2015,oats,import
1454,South Korea,1990,oats,import
1455,South Korea,1991,oats,import
1456,South Korea,1992,oats,import
1457,South Korea,1993,oats,import
1458,South Korea,1994,oats,import
1459,South Korea,1995,oats,import
1460,South Korea,1996,oats,import
1461,South Korea,1997,oats,import
1462,South Korea,1998,oats,import
1463,South Korea,1999,oats,import
1464,South Korea,1900,oats,import
1465,South Korea,2001,oats,import
1466,South Korea,2002,oats,import
1467,South Korea,2003,oats,import
1468,South Korea,2004,oats,import
1469,South Korea,2005,oats,import
1470,South Korea,2006,oats,import
1471,South Korea,2007,oats,import
1472,South Korea,2008,oats,import
1473,South Korea,2009,oats,import
1474,South Korea,2010,oats,import
1475,South Korea,2011,oats,import
1476,South Korea,2012,oats,import
1477,South Korea,2013,oats,import
1478,South Korea,2014,oats,import
1479,South Korea,2015,oats,import
1487,Chile,1990,oats,import
1488,Chile,1991,oats,import
1489,Chile,1992,oats,import
1490,Chile,1993,oats,import
1491,Chile,1994,oats,import
1492,Chile,1995,oats,import
1493,Chile,1996,oats,import
1494,Chile,1997,oats,import
1495,Chile,1998,oats,import
1496,Chile,1999,oats,import
1497,Chile,1900,oats,import
1498,Chile,2001,oats,import
1499,Chile,2002,oats,import
1500,Chile,2003,oats,import
1501,Chile,2004,oats,import
1502,Chile,2005,oats,import
1503,Chile,2006,oats,import
1504,Chile,2007,oats,import
1505,Chile,2008,oats,import
1506,Chile,2009,oats,import
1507,Chile,2010,oats,import
1508,Chile,2011,oats,import
1509,Chile,2012,oats,import
1510,Chile,2013,oats,import
1511,Chile,2014,oats,import
1512,Chile,2015,oats,import
1520,Japan,1990,oats,import
1521,Japan,1991,oats,import
1522,Japan,1992,oats,import
1523,Japan,1993,oats,import
1524,Japan,1994,oats,import
1525,Japan,1995,oats,import
1526,Japan,1996,oats,import
1527,Japan,1997,oats,import
1528,Japan,1998,oats,import
1529,Japan,1999,oats,import
1530,Japan,1900,oats,import
1531,Japan,2001,oats,import
1532,Japan,2002,oats,import
1533,Japan,2003,oats,import
1534,Japan,2004,oats,import
1535,Japan,2005,oats,import
1536,Japan,2006,oats,import
1537,Japan,2007,oats,import
1538,Japan,2008,oats,import
1539,Japan,2009,oats,import
1540,Japan,2010,oats,import
1541,Japan,2011,oats,import
1542,Japan,2012,oats,import
1543,Japan,2013,oats,import
1544,Japan,2014,oats,import
1545,Japan,2015,oats,import
1553,China,1990,oats,import
1554,China,1991,oats,import
1555,China,1992,oats,import
1556,China,1993,oats,import
1557,China,1994,oats,import
1558,China,1995,oats,import
1559,China,1996,oats,import
1560,China,1997,oats,import
1561,China,1998,oats,import
1562,China,1999,oats,import
1563,China,1900,oats,import
1564,China,2001,oats,import
1565,China,2002,oats,import
1566,China,2003,oats,import
1567,China,2004,oats,import
1568,China,2005,oats,import
1569,China,2006,oats,import
1570,China,2007,oats,import
1571,China,2008,oats,import
1572,China,2009,oats,import
1573,China,2010,oats,import
1574,China,2011,oats,import
1575,China,2012,oats,import
1576,China,2013,oats,import
1577,China,2014,oats,import
1578,China,2015,oats,import
1586,Ecuador,1990,oats,import
1587,Ecuador,1991,oats,import
1588,Ecuador,1992,oats,import
1589,Ecuador,1993,oats,import
1590,Ecuador,1994,oats,import
1591,Ecuador,1995,oats,import
1592,Ecuador,1996,oats,import
1593,Ecuador,1997,oats,import
1594,Ecuador,1998,oats,import
1595,Ecuador,1999,oats,import
1596,Ecuador,1900,oats,import
1597,Ecuador,2001,oats,import
1598,Ecuador,2002,oats,import
1599,Ecuador,2003,oats,import
1600,Ecuador,2004,oats,import
1601,Ecuador,2005,oats,import
1602,Ecuador,2006,oats,import
1603,Ecuador,2007,oats,import
1604,Ecuador,2008,oats,import
1605,Ecuador,2009,oats,import
1606,Ecuador,2010,oats,import
1607,Ecuador,2011,oats,import
1608,Ecuador,2012,oats,import
1609,Ecuador,2013,oats,import
1610,Ecuador,2014,oats,import
1611,Ecuador,2015,oats,import
1619,India,1990,oats,import
1620,India,1991,oats,import
1621,India,1992,oats,import
1622,India,1993,oats,import
1623,India,1994,oats,import
1624,India,1995,oats,import
1625,India,1996,oats,import
1626,India,1997,oats,import
1627,India,1998,oats,import
1628,India,1999,oats,import
1629,India,1900,oats,import
1630,India,2001,oats,import
1631,India,2002,oats,import
1632,India,2003,oats,import
1633,India,2004,oats,import
1634,India,2005,oats,import
1635,India,2006,oats,import
1636,India,2007,oats,import
1637,India,2008,oats,import
1638,India,2009,oats,import
1639,India,2010,oats,import
1640,India,2011,oats,import
1641,India,2012,oats,import
1642,India,2013,oats,import
1643,India,2014,oats,import
1644,India,2015,oats,import
1652,Peru,1990,oats,import
1653,Peru,1991,oats,import
1654,Peru,1992,oats,import
1655,Peru,1993,oats,import
1656,Peru,1994,oats,import
1657,Peru,1995,oats,import
1658,Peru,1996,oats,import
1659,Peru,1997,oats,import
1660,Peru,1998,oats,import
1661,Peru,1999,oats,import
1662,Peru,1900,oats,import
1663,Peru,2001,oats,import
1664,Peru,2002,oats,import
1665,Peru,2003,oats,import
1666,Peru,2004,oats,import
1667,Peru,2005,oats,import
1668,Peru,2006,oats,import
1669,Peru,2007,oats,import
1670,Peru,2008,oats,import
1671,Peru,2009,oats,import
1672,Peru,2010,oats,import
1673,Peru,2011,oats,import
1674,Peru,2012,oats,import
1675,Peru,2013,oats,import
1676,Peru,2014,oats,import
1677,Peru,2015,oats,import
1685,Argentina,1990,oats,import
1686,Argentina,1991,oats,import
1687,Argentina,1992,oats,import
1688,Argentina,1993,oats,import
1689,Argentina,1994,oats,import
1690,Argentina,1995,oats,import
1691,Argentina,1996,oats,import
1692,Argentina,1997,oats,import
1693,Argentina,1998,oats,import
1694,Argentina,1999,oats,import
1695,Argentina,1900,oats,import
1696,Argentina,2001,oats,import
1697,Argentina,2002,oats,import
1698,Argentina,2003,oats,import
1699,Argentina,2004,oats,import
1700,Argentina,2005,oats,import
1701,Argentina,2006,oats,import
1702,Argentina,2007,oats,import
1703,Argentina,2008,oats,import
1704,Argentina,2009,oats,import
1705,Argentina,2010,oats,import
1706,Argentina,2011,oats,import
1707,Argentina,2012,oats,import
1708,Argentina,2013,oats,import
1709,Argentina,2014,oats,import
1710,Argentina,2015,oats,import
1718,Colombia,1990,oats,import
1719,Colombia,1991,oats,import
1720,Colombia,1992,oats,import
1721,Colombia,1993,oats,import
1722,Colombia,1994,oats,import
1723,Colombia,1995,oats,import
1724,Colombia,1996,oats,import
